Time,header.seq,header.frame_id,child_frame_id,pose.x,pose.y,pose.z,orientation.x,orientation.y,orientation.z,orientation.w,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1625284047.4392414,55,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284047.7058172,56,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284047.905823,57,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284048.105876,58,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284048.3725748,59,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284048.5725436,60,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284048.7724326,61,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284048.972491,62,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284049.1725,63,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284049.4391742,64,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284049.639141,65,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284049.8391473,66,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284050.0394132,67,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284050.239121,68,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284050.5058076,69,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284050.705785,70,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284050.9058142,71,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284051.1057916,72,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284051.3057296,73,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284051.5724022,74,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284051.7724943,75,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284052.0391648,76,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284052.1724536,77,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284052.4391108,78,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284052.705837,79,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284052.8391027,80,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284053.1058502,81,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284053.239101,82,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284053.50585,83,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
1625284053.7725117,84,odom,base_link,0.0,0.0,0.0,0.0,-0.0,-0.6981094758244887,0.7159910332986424,0.0,0.0,-0.0
