rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,speedX,speedY,speedZ
1625346538085505888,,444,,1625346538,85349554,"""base_link""",2.89516192424e-05,0.00091289926786,0.0153199424967
1625346538363279795,,445,,1625346538,363074212,"""base_link""",-6.75888877595e-05,-0.00269279349595,0.0146593507379
1625346538567800531,,446,,1625346538,567671463,"""base_link""",-7.33769047656e-05,-0.00289155053906,0.0133671835065
1625346538810016689,,447,,1625346538,809784529,"""base_link""",6.53817769489e-05,0.00115051039029,0.0122386272997
1625346539112443807,,448,,1625346539,112185515,"""base_link""",5.13693921675e-05,0.00102568673901,0.0137424552813
1625346539287042247,,449,,1625346539,286840697,"""base_link""",1.34956371767e-05,0.000889271439519,0.0150245288387
1625346539547102555,,450,,1625346539,546770478,"""base_link""",-3.14992430503e-05,0.000192730018171,0.0139842946082
1625346539759298397,,451,,1625346539,759114669,"""base_link""",8.00782072474e-05,-2.82494147541e-05,0.0108292810619
1625346539995377552,,452,,1625346539,995221294,"""base_link""",6.67753629386e-05,-0.00393316196278,0.00606069434434
1625346540294017167,,453,,1625346540,293761167,"""base_link""",-5.87312606513e-05,-0.00438962923363,0.00568688334897
1625346540479953090,,454,,1625346540,479780387,"""base_link""",-0.000155555695528,-0.00342878326774,0.00543104996905
1625346540746329110,,455,,1625346540,746068395,"""base_link""",-0.000224307470489,0.00134228938259,0.00509188743308
1625346540964010715,,456,,1625346540,963827235,"""base_link""",-0.000131878143293,0.00182784744538,0.00502468878403
1625346541202494571,,457,,1625346541,202300585,"""base_link""",-0.000194211752387,0.00132016092539,0.00457128183916
1625346541491046799,,458,,1625346541,490877174,"""base_link""",-0.00030475211679,0.00160850270186,0.00380187225528
1625346541679824386,,459,,1625346541,679622703,"""base_link""",-0.000309806666337,0.000871084223036,0.00302497390658
1625346541955034146,,460,,1625346541,954824442,"""base_link""",-0.000300369953038,0.000960059929639,0.00288691278547
1625346542156830882,,461,,1625346542,156634368,"""base_link""",-0.000542057561688,0.00138693163171,0.00315349921584
1625346542395431999,,462,,1625346542,395228513,"""base_link""",-0.000357180979336,0.00102922774386,0.00363375549205
1625346542695292848,,463,,1625346542,695136884,"""base_link""",-0.000317432684824,0.000990314059891,0.00219949777238
1625346542872610267,,464,,1625346542,872468668,"""base_link""",-0.000528450298589,0.00144613068551,0.00176287139766
1625346543134240480,,465,,1625346543,133897628,"""base_link""",-0.000440961011918,0.00098491657991,0.00151284446474
1625346543347477794,,466,,1625346543,347322400,"""base_link""",-0.000428698898759,0.00101140048355,0.00152039539535
1625346543585001088,,467,,1625346543,584786415,"""base_link""",-0.000672650523484,0.00152950070333,0.00137084932067
1625346543877826856,,468,,1625346543,877629912,"""base_link""",-0.000712092965841,0.00159612030257,0.00100058724638
1625346544060074284,,469,,1625346544,59791786,"""base_link""",-0.000756763445679,0.00172354339156,0.000726596626919
1625346544323637045,,470,,1625346544,323274632,"""base_link""",-0.000805701187346,0.00179844547529,0.000618701451458
1625346544538762734,,471,,1625346544,538565976,"""base_link""",-0.000854799814988,0.00186412793119,0.000363623810699
1625346544778905153,,472,,1625346544,778697192,"""base_link""",-0.000903804902919,0.00190631311852,0.000118810785352
1625346545067644123,,473,,1625346545,67396905,"""base_link""",-0.000921994738746,0.0019363706233,-7.28682789486e-05
1625346545259674800,,474,,1625346545,259468891,"""base_link""",-0.000946464017034,0.00196268362924,-0.000163959950441
1625346545538484980,,475,,1625346545,538292835,"""base_link""",-0.000680775730871,0.00141001888551,-0.000461895193439
1625346545742430382,,476,,1625346545,742239989,"""base_link""",-0.00107973965351,0.00212415051647,-0.000441771757323
1625346545983710722,,477,,1625346545,983496696,"""base_link""",-0.000733994878829,0.00155627238564,-0.00044870947022
1625346546283768224,,478,,1625346546,283542433,"""base_link""",-0.000743736396544,0.00156063155737,-0.000618175952695
1625346546461892442,,479,,1625346546,461365436,"""base_link""",-0.00110761413816,0.00225816294551,-0.000752157415263
1625346546732312715,,480,,1625346546,732108401,"""base_link""",-0.000836103165057,0.00161665014457,-0.000669272791129
1625346546939587477,,481,,1625346546,939365526,"""base_link""",-0.000836776976939,0.00162996572908,-0.000826223171316
1625346547178823708,,482,,1625346547,178567581,"""base_link""",-0.00116084457841,0.00239931815304,-0.000734612520318
1625346547472771413,,483,,1625346547,472584644,"""base_link""",-0.000902981963009,0.00175502861384,-0.000665233412292
1625346547656982975,,484,,1625346547,656752349,"""base_link""",-0.000890518713277,0.00175466015935,-0.000618207559455
1625346547921050216,,485,,1625346547,920414836,"""base_link""",-0.00131559197325,0.00256930687465,-0.000660052639432
1625346548134628725,,486,,1625346548,134365050,"""base_link""",-0.00092585652601,0.0018908806378,-0.000587564194575
1625346548372776799,,487,,1625346548,372554997,"""base_link""",-0.000978493248112,0.00181406061165,-0.000595041608904
1625346548660791570,,488,,1625346548,660573996,"""base_link""",-0.00137614377309,0.00257523567416,-0.000618091202341
1625346548849271387,,489,,1625346548,849039261,"""base_link""",-0.00100602675229,0.00177044072188,-0.000645314110443
1625346549125899439,,490,,1625346549,125665009,"""base_link""",-0.000960236298852,0.00173394416925,-0.000507605669554
1625346549329231193,,491,,1625346549,329000586,"""base_link""",-0.00146090227645,0.00249216658995,-0.000404873106163
1625346549569999307,,492,,1625346549,569740120,"""base_link""",-0.00548316491768,0.00794169958681,-0.000195021915715
1625346549871880454,,493,,1625346549,871699943,"""base_link""",-0.00725630158558,0.00759734353051,-1.67938997038e-05
1625346550049933018,,494,,1625346550,49731394,"""base_link""",-0.00260311481543,0.0024247886613,-0.000113472582598
1625346550322246517,,495,,1625346550,322083164,"""base_link""",2.53738526226e-05,4.77665380458e-05,-0.0002082499268
1625346550531826073,,496,,1625346550,531571117,"""base_link""",0.000362225575373,-2.07955986298e-06,-0.000443178054411
1625346550772559372,,497,,1625346550,772391550,"""base_link""",-4.63658907393e-05,0.000614707008936,-0.000677483330946
1625346551068562566,,498,,1625346551,68400969,"""base_link""",-0.000330450973706,0.00106435851194,-0.000746168312617
1625346551249735557,,499,,1625346551,249586752,"""base_link""",-0.000409306376241,0.00117576424964,-0.000870146439411
1625346551509580333,,500,,1625346551,509315044,"""base_link""",-0.000361817510566,0.00109263206832,-0.00105764286127
1625346551721417792,,501,,1625346551,721261265,"""base_link""",-0.000312207528623,0.00105737347621,-0.000913701776881
1625346551957307579,,502,,1625346551,957137788,"""base_link""",-0.000277365004877,0.00109058443923,-0.00093213270884
1625346552247395321,,503,,1625346552,247250687,"""base_link""",-0.000402644480346,0.00150428968482,-0.0011983186705
1625346552438706573,,504,,1625346552,438485998,"""base_link""",-0.000240370383835,0.00107236113399,-0.00096843962092
1625346552717272303,,505,,1625346552,717102849,"""base_link""",-0.000256242230535,0.00109909218736,-0.000895773526281
1625346552920037977,,506,,1625346552,919788342,"""base_link""",-0.00023169630731,0.0011404681718,-0.000850540352985
1625346553158195032,,507,,1625346553,158015498,"""base_link""",-0.000220859277761,0.00115654233377,-0.000824220129289
1625346553457580202,,508,,1625346553,457369237,"""base_link""",-0.000185758806765,0.00113117683213,-0.000837943749502
1625346553634827618,,509,,1625346553,634635294,"""base_link""",-0.000197436733288,0.00106716842856,-0.000697827606928
1625346553905012353,,510,,1625346553,904821337,"""base_link""",-0.000142127930303,0.00108420103788,-0.000679208082147
1625346554112751471,,511,,1625346554,112548459,"""base_link""",-0.000152262786287,0.0010222804267,-0.00066714984132
1625346554352447860,,512,,1625346554,352235510,"""base_link""",-8.13656297396e-05,0.00102314795367,-0.000583653571084
1625346554647745603,,513,,1625346554,647542032,"""base_link""",-0.000114185393613,0.00095055217389,-0.000545862072613
1625346554831670645,,514,,1625346554,831486193,"""base_link""",-6.78987926221e-05,0.000947384978645,-0.000501992064528
1625346555097225066,,515,,1625346555,96225017,"""base_link""",-8.80661755218e-05,0.000921149854548,-0.000325017783325
1625346555312682856,,516,,1625346555,312512640,"""base_link""",-8.73065291671e-05,0.00088499620324,-0.000110138316813
1625346555554011759,,517,,1625346555,553844181,"""base_link""",-8.68611095939e-05,0.000943240826018,-0.000427129940363
1625346555845421051,,518,,1625346555,845203657,"""base_link""",-6.37331904727e-05,0.000885446672328,-0.000392782094423
1625346556037271183,,519,,1625346556,36982461,"""base_link""",-7.06863065716e-05,0.000914445961826,-0.000472413637908
1625346556311023040,,520,,1625346556,310816049,"""base_link""",-1.69162685779e-05,0.000866594258696,-0.000453847780591
1625346556508747663,,521,,1625346556,508546142,"""base_link""",-4.49405051768e-05,0.000874050369021,-0.000504286086652
1625346556744460246,,522,,1625346556,744196064,"""base_link""",6.71750058245e-06,0.000828660442494,-0.000658745062537
1625346557041782507,,523,,1625346557,41453630,"""base_link""",-1.15841312436e-05,0.000817386433482,-0.000600070343353
1625346557221849368,,524,,1625346557,221647391,"""base_link""",5.8363777498e-05,0.0010212038178,-0.000886495457962
1625346557495413310,,525,,1625346557,495210293,"""base_link""",-8.82003678271e-06,0.000677075295243,-0.000882669177372
1625346557705193778,,526,,1625346557,705010328,"""base_link""",3.570566696e-05,0.00053391396068,-0.000795865838882
1625346557947382672,,527,,1625346557,947193557,"""base_link""",3.04664536088e-05,0.000521031732205,-0.000847330898978
1625346558243978331,,528,,1625346558,243810164,"""base_link""",0.0573615916073,-0.0114449085668,-0.0458383746445
1625346558426251575,,529,,1625346558,426094830,"""base_link""",0.219743698835,-0.0396063923836,-0.0494583025575
1625346558689806858,,530,,1625346558,689232380,"""base_link""",0.396908253431,-0.0587899014354,-0.0409771837294
1625346558904115952,,531,,1625346558,903831740,"""base_link""",0.57334280014,-0.0532128438354,-0.041941948235
1625346559144137704,,532,,1625346559,143808911,"""base_link""",0.66203546524,-0.0113626383245,-0.0474834293127
1625346559435325690,,533,,1625346559,435117505,"""base_link""",0.681134581566,0.0274477936327,-0.0573340207338
1625346559622854050,,534,,1625346559,622625318,"""base_link""",0.684732913971,0.054849948734,-0.0525878816843
1625346559887670884,,535,,1625346559,887397775,"""base_link""",0.677200317383,0.0410369150341,-0.0534832328558
1625346560107475488,,536,,1625346560,107218564,"""base_link""",0.666447818279,-0.00225769798271,-0.055947072804
1625346560352630329,,537,,1625346560,352421160,"""base_link""",0.656882107258,-0.0444200746715,-0.0493752546608
1625346560658966535,,538,,1625346560,658743951,"""base_link""",0.620048522949,-0.056993316859,-0.0528915748
1625346560843086796,,539,,1625346560,842928185,"""base_link""",0.596876323223,-0.013115237467,-0.0459803305566
1625346561120840683,,540,,1625346561,120668838,"""base_link""",0.590263843536,0.0593035519123,-0.0453956611454
1625346561327546632,,541,,1625346561,327205382,"""base_link""",0.570421993732,0.0992320030928,-0.0473015122116
1625346561566362319,,542,,1625346561,566163175,"""base_link""",0.566275954247,0.0708131343126,-0.0451164506376
1625346561861146920,,543,,1625346561,860902919,"""base_link""",0.529610514641,-0.00740684755147,-0.0449651256204
1625346562044846564,,544,,1625346562,44587390,"""base_link""",0.462468862534,-0.0869957730174,-0.0396828465164
1625346562308954447,,545,,1625346562,308798031,"""base_link""",0.375687509775,-0.099028415978,-0.0373745262623
1625346562522872789,,546,,1625346562,522658686,"""base_link""",0.241139426827,-0.0391966663301,-0.0407009422779
1625346562762316289,,547,,1625346562,762065947,"""base_link""",0.0894601047039,0.0315027274191,-0.0325949005783
1625346563051145516,,548,,1625346563,50956735,"""base_link""",-0.0742579549551,0.0793896242976,-0.0299597196281
1625346563240674996,,549,,1625346563,240320397,"""base_link""",-0.252127528191,0.0716693401337,-0.0329666212201
1625346563514019217,,550,,1625346563,513824931,"""base_link""",-0.345310121775,0.00284592574462,-0.0378879792988
1625346563718710199,,551,,1625346563,718224889,"""base_link""",-0.360655814409,-0.0683359056711,-0.0431229695678
1625346563957928995,,552,,1625346563,957672886,"""base_link""",-0.334987252951,-0.102619759738,-0.0384381115437
1625346564264301732,,553,,1625346564,264107668,"""base_link""",-0.262568086386,-0.0733132883906,-0.0377158820629
1625346564439811665,,554,,1625346564,439629170,"""base_link""",-0.170609906316,0.000465762219392,-0.0349018387496
1625346564718277620,,555,,1625346564,718003034,"""base_link""",-0.0649611055851,0.0789121314883,-0.0302129145712
1625346564921759298,,556,,1625346564,921369033,"""base_link""",0.0430829301476,0.106365613639,-0.032066386193
1625346565172973964,,557,,1625346565,172741336,"""base_link""",0.165499970317,0.0583368651569,-0.0289753172547
1625346565481850722,,558,,1625346565,481425396,"""base_link""",0.207765519619,-0.0299400538206,-0.0262606162578
1625346565676092570,,559,,1625346565,675796892,"""base_link""",0.192764684558,-0.0965026542544,-0.0302688591182
1625346565967374150,,560,,1625346565,967140968,"""base_link""",0.147255063057,-0.0965668708086,-0.0297263842076
1625346566184294971,,561,,1625346566,183865093,"""base_link""",0.0630524978042,-0.0308997686952,-0.0292730312794
1625346566440786254,,562,,1625346566,440476182,"""base_link""",-0.0650796890259,0.0670038759708,-0.0251961201429
1625346566748876614,,563,,1625346566,748708653,"""base_link""",-0.158772394061,0.116044312716,-0.0249230489135
1625346566954167073,,564,,1625346566,953769909,"""base_link""",-0.155493199825,0.0785131305456,-0.0219259764999
1625346567230205586,,565,,1625346567,230042499,"""base_link""",-0.0877865031362,-0.000421129749157,-0.024794684723
1625346567438699986,,566,,1625346567,438512206,"""base_link""",0.00890220329165,-0.0825640112162,-0.0231735259295
1625346567681184407,,567,,1625346567,680927800,"""base_link""",0.108249977231,-0.110465817153,-0.0209795571864
1625346567977792387,,568,,1625346567,977528698,"""base_link""",0.145936951041,-0.0730487704277,-0.0241900682449
1625346568163451799,,569,,1625346568,163057382,"""base_link""",0.105802953243,-0.00590774044394,-0.0235259123147
1625346568435267866,,570,,1625346568,435039383,"""base_link""",0.0105464477092,0.0750507935882,-0.0219285655767
1625346568642976612,,571,,1625346568,642737683,"""base_link""",-0.0887811332941,0.110160835087,-0.0186458621174
1625346568882880503,,572,,1625346568,882679031,"""base_link""",-0.14259083569,0.0641421675682,-0.0182525999844
1625346569178911158,,573,,1625346569,178682667,"""base_link""",-0.114190533757,-0.0174059905112,-0.0204743072391
1625346569363256665,,574,,1625346569,362997627,"""base_link""",-0.0508047789335,-0.0911964550614,-0.0191620457917
1625346569639025777,,575,,1625346569,638808531,"""base_link""",0.0351919233799,-0.102484285831,-0.0153554547578
1625346569845712107,,576,,1625346569,845468419,"""base_link""",0.113369338214,-0.0445644631982,-0.0142863616347
1625346570085677469,,577,,1625346570,85471042,"""base_link""",0.116415813565,0.0410618446767,-0.0129901738837
1625346570380973864,,578,,1625346570,380806910,"""base_link""",0.0555289797485,0.0986297279596,-0.0146831218153
1625346570576214910,,579,,1625346570,576027836,"""base_link""",-0.0235604643822,0.0826233625412,-0.0137775596231
1625346570854251780,,580,,1625346570,854050547,"""base_link""",-0.101784743369,-0.0147199872881,-0.0112841147929
1625346571066146407,,581,,1625346571,65939760,"""base_link""",-0.1209827438,-0.0916583538055,-0.0102146388963
1625346571306333669,,582,,1625346571,305983876,"""base_link""",-0.0602423474193,-0.0950556173921,-0.0127819404006
1625346571594172951,,583,,1625346571,593974479,"""base_link""",0.0178972352296,-0.0439579561353,-0.0104781184345
1625346571786697789,,584,,1625346571,786425993,"""base_link""",0.0973120033741,0.0364687852561,-0.00767655204982
1625346572050187451,,585,,1625346572,49957548,"""base_link""",0.102006688714,0.0969494432211,-0.00719679985195
1625346572264846757,,586,,1625346572,264538267,"""base_link""",0.0596834309399,0.107719346881,-0.0087209995836
1625346572502845077,,587,,1625346572,502578388,"""base_link""",-0.0114176692441,0.0459741093218,-0.00739667657763
1625346572787330197,,588,,1625346572,787058816,"""base_link""",-0.0666350871325,-0.0300534125417,-0.00516988988966
1625346572980174000,,589,,1625346572,979660965,"""base_link""",-0.0762133076787,-0.0970553159714,-0.00409172847867
1625346573244884608,,590,,1625346573,244697349,"""base_link""",-0.0209187306464,-0.0936850681901,-0.00581154320389
1625346573458605010,,591,,1625346573,458162119,"""base_link""",0.038750898093,-0.0417232550681,-0.00367018557154
1625346573697958531,,592,,1625346573,697586470,"""base_link""",0.0740179717541,0.0374729335308,-0.00350385485217
1625346573986670267,,593,,1625346573,986335918,"""base_link""",0.0625713765621,0.0937280058861,-0.0030092925299
1625346574180696762,,594,,1625346574,180135199,"""base_link""",-0.00969350803643,0.0795587450266,-0.00350258499384
1625346574448510067,,595,,1625346574,448285401,"""base_link""",-0.0927372053266,0.00165693205781,-0.00191622250713
1625346574666502224,,596,,1625346574,666250964,"""base_link""",-0.120426513255,-0.0768133178353,3.2888026908e-05
1625346574910635625,,597,,1625346574,910431751,"""base_link""",-0.0603567548096,-0.0924932211637,-0.00283203856088
1625346575195100450,,598,,1625346575,194517852,"""base_link""",0.0291210990399,-0.0484351180494,-0.000598172831815
1625346575381763949,,599,,1625346575,381498372,"""base_link""",0.114093847573,0.0283272303641,-9.45283100009e-05
1625346575640879995,,600,,1625346575,640639930,"""base_link""",0.117658384144,0.095991872251,-0.000105044804513
1625346575853016979,,601,,1625346575,852697419,"""base_link""",0.060204282403,0.112440600991,-0.000134110508952
1625346576090186290,,602,,1625346576,89221184,"""base_link""",-0.0214663594961,0.0530330464244,-0.00254979799502
1625346576391366697,,603,,1625346576,391125900,"""base_link""",-0.0954121798277,-0.0352615267038,0.000240593450144
1625346576570664960,,604,,1625346576,570481699,"""base_link""",-0.111136630177,-0.105919733644,0.000520107336342
1625346576831776826,,605,,1625346576,831604130,"""base_link""",-0.0482515580952,-0.102933831513,-0.00305400090292
1625346577051855303,,606,,1625346577,51655368,"""base_link""",0.0269159022719,-0.0474881716073,-0.000163323915331
1625346577289306983,,607,,1625346577,289114491,"""base_link""",0.0903290435672,0.0335290618241,0.000820928718895
1625346577584259417,,608,,1625346577,584070672,"""base_link""",0.10612218082,0.0977089330554,0.00129978614859
1625346577765212409,,609,,1625346577,765012345,"""base_link""",0.0431322567165,0.0895603746176,-0.00306773022749
1625346578026666011,,610,,1625346578,26498818,"""base_link""",-0.0515917316079,0.0126223023981,0.00165219861083
1625346578242222123,,611,,1625346578,241695374,"""base_link""",-0.118276499212,-0.071801379323,0.00497863441706
1625346578481037934,,612,,1625346578,480819856,"""base_link""",-0.0914487615228,-0.108633741736,0.00423046573997
1625346578769518331,,613,,1625346578,769226755,"""base_link""",-0.0187250394374,-0.0752357020974,0.00445986352861
1625346578960228524,,614,,1625346578,959135951,"""base_link""",0.0598463267088,-0.00413653394207,0.00358847342432
1625346579224177299,,615,,1625346579,223970660,"""base_link""",0.105999097228,0.0800879448652,0.00454065483063
1625346579439806439,,616,,1625346579,439564676,"""base_link""",0.090747833252,0.122578307986,0.00608811667189
1625346579679994638,,617,,1625346579,679793002,"""base_link""",0.0230928938836,0.0771276131272,0.0011077132076
1625346579982129650,,618,,1625346579,981949079,"""base_link""",-0.0599731840193,-0.0001058037451,0.00714869424701
1625346580156631152,,619,,1625346580,156393716,"""base_link""",-0.112258337438,-0.0788268148899,0.00917775556445
1625346580413766347,,620,,1625346580,413605917,"""base_link""",-0.0864939987659,-0.11068919301,0.00535799888894
1625346580628236553,,621,,1625346580,628040254,"""base_link""",-0.0172452032566,-0.0760110914707,0.00844163075089
1625346580864552232,,622,,1625346580,864211345,"""base_link""",0.0647439211607,-0.0068165785633,0.00823005288839
1625346581152238432,,623,,1625346581,151811805,"""base_link""",0.105559952557,0.0756364613771,0.00993615109473
1625346581343095032,,624,,1625346581,342435671,"""base_link""",0.0896562710404,0.112396627665,0.00928891450167
1625346581606451369,,625,,1625346581,606184844,"""base_link""",0.0257212091237,0.064005792141,0.00559445656836
1625346581826425314,,626,,1625346581,825760519,"""base_link""",-0.0518489181995,-0.0157335866243,0.00913975853473
1625346582067009316,,627,,1625346582,66839534,"""base_link""",-0.0995706692338,-0.083993807435,0.0102913882583
1625346582355089467,,628,,1625346582,353930014,"""base_link""",-0.0760787203908,-0.0948423817754,0.0141152124852
1625346582544989203,,629,,1625346582,544664952,"""base_link""",-0.0137098608539,-0.0424146279693,0.00935454573482
1625346582807076998,,630,,1625346582,806888558,"""base_link""",0.077892549336,0.0516639016569,0.00914613064378
1625346583021937316,,631,,1625346583,21661110,"""base_link""",0.124217696488,0.11208037287,0.0154181076214
1625346583261881770,,632,,1625346583,261399733,"""base_link""",0.0902866795659,0.0925537198782,0.00889547076076
1625346583561856512,,633,,1625346583,561691044,"""base_link""",0.00363607075997,0.0110867852345,0.00899517070502
1625346583740759063,,634,,1625346583,740545940,"""base_link""",-0.0931255742908,-0.0796501040459,0.0143842631951
1625346584004316962,,635,,1625346584,4096813,"""base_link""",-0.142008647323,-0.12115046382,0.0168738812208
1625346584217363597,,636,,1625346584,217146456,"""base_link""",-0.114619538188,-0.0928693339229,0.0113520361483
1625346584454586582,,637,,1625346584,454364166,"""base_link""",-0.0489152744412,-0.0246475804597,0.0141468215734
1625346584737450377,,638,,1625346584,737230361,"""base_link""",0.0354809015989,0.0596270076931,0.0145928580314
1625346584929348235,,639,,1625346584,929180251,"""base_link""",0.107702545822,0.116038553417,0.018914218992
1625346585192907005,,640,,1625346585,192259789,"""base_link""",0.112587660551,0.090088583529,0.0152858160436
1625346585407339042,,641,,1625346585,407004261,"""base_link""",0.0513260662556,0.0130154918879,0.0129650905728
1625346585646012035,,642,,1625346585,645776472,"""base_link""",-0.0384489633143,-0.0725387409329,0.0152237340808
1625346585933212248,,643,,1625346585,932969032,"""base_link""",-0.0842027962208,-0.10129647702,0.0185258835554
1625346586123761745,,644,,1625346586,123550952,"""base_link""",-0.0697749406099,-0.0552670322359,0.0201575495303
1625346586389067478,,645,,1625346586,388894740,"""base_link""",-0.00650287605822,0.0275744926184,0.0153593784198
1625346586605682419,,646,,1625346586,605489997,"""base_link""",0.0705179572105,0.0991258621216,0.0173391513526
1625346586846319985,,647,,1625346586,846142675,"""base_link""",0.09314583987,0.0844537466764,0.0178652722389
1625346587147828855,,648,,1625346587,147446930,"""base_link""",0.0715524703264,0.0343805626035,0.018100336194
1625346587323269273,,649,,1625346587,323092145,"""base_link""",0.00511597748846,-0.0424377694726,0.0197539255023
1625346587583839586,,650,,1625346587,583348569,"""base_link""",-0.0751506090164,-0.0969008132815,0.0196325592697
1625346587795967261,,651,,1625346587,795783011,"""base_link""",-0.107705429196,-0.0933511555195,0.0177526492625
1625346588032418111,,652,,1625346588,32132558,"""base_link""",-0.0532675012946,-0.0205481797457,0.014101295732
1625346588325555902,,653,,1625346588,325358269,"""base_link""",0.0194286629558,0.0657944902778,0.0187752991915
1625346588507634017,,654,,1625346588,507365429,"""base_link""",0.0847297310829,0.112058520317,0.0211438816041
1625346588768982769,,655,,1625346588,768822257,"""base_link""",0.0961164459586,0.0874068289995,0.0182397961617
1625346588982671425,,656,,1625346588,982414913,"""base_link""",0.0450756140053,0.00806085113436,0.0130235105753
1625346589220679829,,657,,1625346589,220486442,"""base_link""",-0.0402289628983,-0.0840539559722,0.0176558755338
1625346589508086870,,658,,1625346589,507491372,"""base_link""",-0.107892498374,-0.125686168671,0.0240035206079
1625346589697328636,,659,,1625346589,696826272,"""base_link""",-0.108319409192,-0.0815045014024,0.0243827123195
1625346589958993984,,660,,1625346589,958781400,"""base_link""",-0.0580943226814,-0.00554375723004,0.021802905947
1625346590175145920,,661,,1625346590,174948916,"""base_link""",0.0229076426476,0.0805940106511,0.0170013308525
1625346590415505624,,662,,1625346590,415257551,"""base_link""",0.105292439461,0.12069760263,0.02142187953
1625346590717398245,,663,,1625346590,717206469,"""base_link""",0.134835094213,0.091410651803,0.0232640188187
1625346590896427081,,664,,1625346590,896271028,"""base_link""",0.0812954977155,0.0164557117969,0.0232249908149
1625346591162047775,,665,,1625346591,161829001,"""base_link""",-0.00426703505218,-0.072190195322,0.0220757760108
1625346591376758689,,666,,1625346591,376564811,"""base_link""",-0.106372073293,-0.122054174542,0.0185461845249
1625346591616262496,,667,,1625346591,616064399,"""base_link""",-0.13709384203,-0.0685830488801,0.020843943581
1625346591911280675,,668,,1625346591,911021624,"""base_link""",-0.0928493887186,0.0070633450523,0.0203269794583
1625346592095307732,,669,,1625346592,95131120,"""base_link""",-0.0113073885441,0.0931142270565,0.0241178777069
1625346592354654590,,670,,1625346592,354405074,"""base_link""",0.0761875584722,0.117963634431,0.023609302938
1625346592566373459,,671,,1625346592,566219527,"""base_link""",0.127849966288,0.0700472593307,0.0190938934684
1625346592802074233,,672,,1625346592,801919313,"""base_link""",0.0804283693433,-0.0196138825268,0.018381152302
1625346593088849541,,673,,1625346593,88624900,"""base_link""",0.0174994897097,-0.0945230126381,0.0223949793726
1625346593274731644,,674,,1625346593,274535911,"""base_link""",-0.0669398531318,-0.115381583571,0.0245697908103
